name,star,review_info,detail_info_link,type,now_price,old_price
Voice Translation in your ear real time,3.0 out of 5 stars,2016,https://www.amazon.com/Voice-Translation-your-real-time/dp/B01HCDNL1C/ref=sr_1_71?keywords=headphones&qid=1570712346&sr=8-71,Video,,
"Elecder i41 Kids Headphones, Headphones for Kids Children Girls Boys Teens Foldable Adjustable On Ear Headphones with 3.5mm Jack for iPad Cellphones Computer MP3/4 Kindle Airplane School Green/Purple",4.6 out of 5 stars,412,https://www.amazon.com/Headphones-Children-Foldable-Adjustable-Cellphones/dp/B07WLQLYTD/ref=sr_1_72?keywords=headphones&qid=1570712346&sr=8-72,,$14.99,
"Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Apple devices - Black, Wired",4.2 out of 5 stars,29,https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B075V33WMN/ref=sr_1_73?keywords=headphones&qid=1570712346&sr=8-73,,$167.89,$345.00
"Headphones with Microphone Wired On Ear Stereo Bass Headphone for Computer, Tablet Ipad Cell Phones MP3 School, Comfortable Lightweight Folding Adjustable fit Tangle Free 1.5m Cord with 3.5mm Jack",4.5 out of 5 stars,368,https://www.amazon.com/Headphones-Microphone-Lightweight-Comfortable-Foldable/dp/B07J5X68B2/ref=sr_1_74?keywords=headphones&qid=1570712346&sr=8-74,,$16.99,
"Betron B25 Noise Isolating in Ear Canal Headphones Earphones with Pure Sound and Powerful Bass for iPhone, iPad, iPod, Samsung Smartphones and Tablets (Black Without Remote)",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0294461ZZB0PRYHG6LL&url=%2FBetron-Isolating-Headphones-Earphones-Smartphones%2Fdp%2FB00P89DXYI%2Fref%3Dsr_1_75_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712346%26sr%3D8-75-spons%26psc%3D1&qualifier=1570712346&id=1906497168357394&widgetName=sp_mtf,,$12.99,
"beyerdynamic DT 990 Pro 250 ohm Headphones, Gray, (459038)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_2?ie=UTF8&adId=A0488663XWIAZ5NTS9CM&url=%2Fbeyerdynamic-Over-Ear-Studio-Headphones-construction%2Fdp%2FB0011UB9CQ%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712346%26sr%3D8-76-spons%26psc%3D1&qualifier=1570712346&id=1906497168357394&widgetName=sp_mtf,,$133.00,
"Bluetooth Headphones Wireless,MKay Over Ear Headset V5.0 with Microphone, Foldable & Lightweight, Support Tf Card MP3 Mode and Fm Radio for Cellphones Laptop TV-Rose Gold",4.6 out of 5 stars,"1,359",https://www.amazon.com/Headphones-MKay-Microphone-Lightweight-Cellphones/dp/B07M9FBX3Y/ref=sr_1_77?keywords=headphones&qid=1570712346&sr=8-77,,$25.99,
"COWIN SE7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone/Aptx, Comfortable Protein Earpads, 50 Hours Playtime for Travel/Work, Black",4.3 out of 5 stars,"1,535",https://www.amazon.com/SE7-Cancelling-Headphones-Bluetooth-Comfortable/dp/B07GYNSQBQ/ref=sr_1_78?keywords=headphones&qid=1570712346&sr=8-78,,$109.99,
"Bluetooth Over Ear Headphones, LED Light Up Wireless Headphones,Hi-Fi Stereo Foldable Wireless/Wired Headsets with Mic,Micro SD/TF, FM for iPhone/Samsung/iPad/PC/Kindl/Laptop/TV(Black)",5.0 out of 5 stars,13,https://www.amazon.com/Bluetooth-Headphones-Wireless-Foldable-Headsets/dp/B07SQQGWDH/ref=sr_1_79?keywords=headphones&qid=1570712346&sr=8-79,,$28.99,
"Wireless Headphones, Sports Sweatproof Headsets Hand-Free Earbuds Built-in Mic Earphones Waterproof Sports Earphones, Noise Cancelling Earbuds, White",4.9 out of 5 stars,by ,https://www.amazon.com/Headphones-Sweatproof-Hand-Free-Waterproof-Cancelling/dp/B07XG5VL19/ref=sr_1_80?keywords=headphones&qid=1570712346&sr=8-80,Accessory,$12.99,
"Earbuds in-Ear Headphones, Wired Noise-Isolated White Headsets with Stereo Microphone and Controller, Earphones Compatible with All 3.5mm Interface Devices.",4.4 out of 5 stars,94,https://www.amazon.com/Headphones-Noise-Isolated-Microphone-Controller-Compatible/dp/B07YD89PD4/ref=sr_1_81?keywords=headphones&qid=1570712346&sr=8-81,,$12.99,
"PowerLocus Bluetooth Over-Ear Headphones, Wireless Stereo Foldable Headphones Wireless and Wired Headsets with Built-in Mic, Micro SD/TF, FM for iPhone/Samsung/iPad/PC (Black/Red)",4.4 out of 5 stars,697,https://www.amazon.com/PowerLocus-Bluetooth-Over-Ear-Headphones-Wireless/dp/B07C66SFJB/ref=sr_1_82?keywords=headphones&qid=1570712346&sr=8-82,,,
"AILIHEN MS300 Wired Headphones, Stereo Foldable Headset for iOS Android Smartphone Laptop Tablet PC Computer (Rose Gold)",4.2 out of 5 stars,988,https://www.amazon.com/AILIHEN-Headphones-Foldable-Smartphone-Computer/dp/B076HQ2P2X/ref=sr_1_83?keywords=headphones&qid=1570712346&sr=8-83,,$20.98,
AILIHEN C8 (Upgraded) Headphones with Microphone and Volume Control Folding Lightweight Headset for Cellphones Tablets Smartphones Laptop Computer PC Mp3/4 (Indigo),4.2 out of 5 stars,472,https://www.amazon.com/AILIHEN-Headphones-Microphone-Lightweight-Smartphones/dp/B07L8SR1D7/ref=sr_1_84?keywords=headphones&qid=1570712346&sr=8-84,,$20.98,
Betron S2 Wireless Bluetooth Headphones on Ear Earphones with Bass Driven Sound,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0623604SQB0XT0P9L8D&url=%2FBetron-S2-Bluetooth-Headphones-Earphones%2Fdp%2FB078C6FSN4%2Fref%3Dsr_1_85_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712346%26sr%3D8-85-spons%26psc%3D1&qualifier=1570712346&id=1906497168357394&widgetName=sp_btf,,$20.99,
"AILIHEN A80 Bluetooth Wireless Headphones Over Ear with Mic Hi-Fi Stereo Wired Foldable Headsets, Soft Earpads, Support with TF Card/MP3 Mode, 25H Playtime for Travel TV PC Cellphone (Rose Gold)",4.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_2?ie=UTF8&adId=A03539413V6PV2RV51LGG&url=%2FAILIHEN-Bluetooth-Wireless-Headphones-Cellphone%2Fdp%2FB07S5J8TXX%2Fref%3Dsr_1_86_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712346%26sr%3D8-86-spons%26psc%3D1&qualifier=1570712346&id=1906497168357394&widgetName=sp_btf,,$25.98,
"Over Ear Headphone, Wired Premium Stereo Sound Headsets with 50mm Driver, Foldable Comfortable Headphones with Protein Earmuffs and Shareport for Recording Monitoring Podcast PC TV- with Mic (Silver)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A077643127XH1TB60YXWU&url=%2FHeadphone-Comfortable-Headphones-Shareport-Monitoring%2Fdp%2FB07G74V1YP%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712350%26sr%3D8-81-spons%26psc%3D1&qualifier=1570712350&id=5524993810131185&widgetName=sp_atf_next,,$39.99,
"Wicked Audio Artifact Over Ear Headphones with Enhanced Bass, Black",5.0 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_2?ie=UTF8&adId=A073300932ZV6Q554AO4W&url=%2FWicked-Audio-Artifact-Headphones-Enhanced%2Fdp%2FB075MLQ6J1%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712350%26sr%3D8-82-spons%26psc%3D1&qualifier=1570712350&id=5524993810131185&widgetName=sp_atf_next,,$29.99,
Kids Bluetooth Headphones Yusonic Wireless Over Ear Volume limiting Foldable Headset with Mic Stereo Cordless Ear Muffs for Cell Phones TV Computer Toddler Tablet Game School Boys Girls (Pink 2,4.6 out of 5 stars,62,https://www.amazon.com/Wireless-Headphone-Bluetooth-Headphones-Over-Ear/dp/B07K429C66/ref=sr_1_83?keywords=headphones&qid=1570712350&sr=8-83,,$19.99,
Sony WH-CH700N Wireless Bluetooth Noise Canceling Over the Ear Headphones with Alexa Voice Control – Black,4.1 out of 5 stars,875,https://www.amazon.com/Sony-WH-CH700N-Canceling-Headphones-WHCH700N/dp/B079GPFLT1/ref=sr_1_84?keywords=headphones&qid=1570712350&sr=8-84,,,
Sennheiser HD280PRO Headphone (new model),4.0 out of 5 stars,"3,032",https://www.amazon.com/Sennheiser-HD280PRO-Headphone-new-model/dp/B00IT0IHOY/ref=sr_1_85?keywords=headphones&qid=1570712350&sr=8-85,,$99.95,
Snug Plug n Play Kids Headphones for Children DJ Style (Blue),3.4 out of 5 stars,"2,495",https://www.amazon.com/Snug-Plug-Headphones-Children-Style/dp/B00MO86ES8/ref=sr_1_86?keywords=headphones&qid=1570712350&sr=8-86,,$6.95,
"2 Pack Earbuds/Earphones/Earphones, 3.5mm Wired Microphone Earphones Stereo Headphones Noise Isolating Headset Compatible with iPhone 6S/6S Plus/6/6 Plus/SE/5S/5C/5/4S/4/Samsung/Android/MP3/4 and More",4.9 out of 5 stars,594,https://www.amazon.com/Earphones-Microphone-Headphones-Isolating-Compatible/dp/B07YLW2XJS/ref=sr_1_87?keywords=headphones&qid=1570712350&sr=8-87,,$13.98,
"Bluetooth Over-Ear Headphones, Zihnic Foldable Wireless and Wired Stereo Headset Micro SD/TF, FM for Cell Phone,PC,Soft Earmuffs &Light Weight for Prolonged Waring (Rose Gold)",4.2 out of 5 stars,574,https://www.amazon.com/Bluetooth-Over-Ear-Headphones-Foldable-Prolonged/dp/B07K5214NZ/ref=sr_1_88?keywords=headphones&qid=1570712350&sr=8-88,,,
"Bluetooth Headphones Wireless, Uomeod Over Ear Stereo Headset V5.0 with Microphone, Foldable & Lightweight, Support Tf Card MP3 and FM Radio for Cellphones Laptop TV (Rose Gold)",4.9 out of 5 stars,193,https://www.amazon.com/Headphones-Uomeod-Microphone-Lightweight-Cellphones/dp/B07VFGFC89/ref=sr_1_89?keywords=headphones&qid=1570712350&sr=8-89,,$24.99,
Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - Gray,4.3 out of 5 stars,"1,510",https://www.amazon.com/Beats-Studio3-Wireless-Over-Ear-Headphones/dp/B07KCDPWWD/ref=sr_1_90?keywords=headphones&qid=1570712350&sr=8-90,,$349.95,
"beyerdynamic DT 990 Pro 250 ohm Headphones, Gray, (459038)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0488663XWIAZ5NTS9CM&url=%2Fbeyerdynamic-Over-Ear-Studio-Headphones-construction%2Fdp%2FB0011UB9CQ%2Fref%3Dsr_1_91_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712350%26sr%3D8-91-spons%26psc%3D1&qualifier=1570712350&id=5524993810131185&widgetName=sp_mtf,,$133.00,
"Betron B25 Noise Isolating in Ear Canal Headphones Earphones with Pure Sound and Powerful Bass for iPhone, iPad, iPod, Samsung Smartphones and Tablets (Black Without Remote)",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_2?ie=UTF8&adId=A0294461ZZB0PRYHG6LL&url=%2FBetron-Isolating-Headphones-Earphones-Smartphones%2Fdp%2FB00P89DXYI%2Fref%3Dsr_1_92_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712350%26sr%3D8-92-spons%26psc%3D1&qualifier=1570712350&id=5524993810131185&widgetName=sp_mtf,,$12.99,
AILIHEN C8 Folding Headphones with Microphone and Volume Control for Cellphones Tablets Android Smartphones Laptop Computer Mp3/4 (Black/Orange),4.0 out of 5 stars,"4,872",https://www.amazon.com/AILIHEN-C8-Headphones-Microphone-Smartphones/dp/B01EF5DBTC/ref=sr_1_93?keywords=headphones&qid=1570712350&sr=8-93,,$21.98,
"Bose QuietComfort 20 Acoustic Noise Cancelling Headphones, Samsung and Android Devices, Black",4.1 out of 5 stars,527,https://www.amazon.com/Bose-718840-0010-QuietComfort-Cancelling-Headphones/dp/B00X9KVVQK/ref=sr_1_94?keywords=headphones&qid=1570712350&sr=8-94,,$249.00,
"On Ear Headphones, Jelly Comb Foldable 3.5mm Wired Headphones for Cell Phone, Tablet, PC, Laptop - Black",4.4 out of 5 stars,172,https://www.amazon.com/Headphones-Jelly-Comb-Foldable-Tablet/dp/B07M6JRTQY/ref=sr_1_95?keywords=headphones&qid=1570712350&sr=8-95,,$14.99,
"Bluetooth Headphones, Anbes Wireless Earbuds, IPX7 Waterproof Sports Earphones with Ear Hooks & Mic, HD Stereo in-Ear Headphones Gym Running Workout, 8 Hours Battery Noise Canceling Headsets",4.3 out of 5 stars,"1,852",https://www.amazon.com/Bluetooth-Headphones-Waterproof-Earphones-Canceling/dp/B07MQY5NGG/ref=sr_1_96?keywords=headphones&qid=1570712350&sr=8-96,,$18.89,
Edifier H840 Audiophile Over-The-Ear Headphones - Hi-Fi Over-Ear Noise-Isolating Audiophile Closed Monitor Stereo Headphone - Black,4.5 out of 5 stars,749,https://www.amazon.com/Edifier-H840-Audiophile-Over-Headphones/dp/B013J7WUGC/ref=sr_1_97?keywords=headphones&qid=1570712350&sr=8-97,,$39.99,
"Bluetooth Headphones, Riwbox XBT-880 Wireless Bluetooth Headphones Over Ear with Microphone and Volume Control Wireless and Wired Foldable Headset for iPhone/iPad/PC/Cell Phones/TV (White&Gold)",4.3 out of 5 stars,345,https://www.amazon.com/Bluetooth-Headphones-Riwbox-Wireless-Microphone/dp/B07HCZV3ZG/ref=sr_1_98?keywords=headphones&qid=1570712350&sr=8-98,,$29.98,
"JBL JBLT500BTBLKAM On-Ear, Wireless Bluetooth Headphone, Black",4.4 out of 5 stars,94,https://www.amazon.com/JBL-JBLT500BTBLKAM-Wireless-Bluetooth-Headphone/dp/B07PGR1KF8/ref=sr_1_99?keywords=headphones&qid=1570712350&sr=8-99,,$49.95,
Beats EP On-Ear Headphones - White,3.8 out of 5 stars,830,https://www.amazon.com/Beats-EP-On-Ear-Headphones-White/dp/B01LYU9XZ2/ref=sr_1_100?keywords=headphones&qid=1570712350&sr=8-100,,,
Betron S2 Wireless Bluetooth Headphones on Ear Earphones with Bass Driven Sound,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0623604SQB0XT0P9L8D&url=%2FBetron-S2-Bluetooth-Headphones-Earphones%2Fdp%2FB078C6FSN4%2Fref%3Dsr_1_101_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712350%26sr%3D8-101-spons%26psc%3D1&qualifier=1570712350&id=5524993810131185&widgetName=sp_btf,,$20.99,
"AILIHEN A80 Bluetooth Wireless Headphones Over Ear with Mic Hi-Fi Stereo Wired Foldable Headsets, Soft Earpads, Support with TF Card/MP3 Mode, 25H Playtime for Travel TV PC Cellphone (Rose Gold)",4.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_2?ie=UTF8&adId=A03539413V6PV2RV51LGG&url=%2FAILIHEN-Bluetooth-Wireless-Headphones-Cellphone%2Fdp%2FB07S5J8TXX%2Fref%3Dsr_1_102_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712350%26sr%3D8-102-spons%26psc%3D1&qualifier=1570712350&id=5524993810131185&widgetName=sp_btf,,$25.98,
"Over Ear Headphone, Wired Premium Stereo Sound Headsets with 50mm Driver, Foldable Comfortable Headphones with Protein Earmuffs and Shareport for Recording Monitoring Podcast PC TV- with Mic (Silver)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A077643127XH1TB60YXWU&url=%2FHeadphone-Comfortable-Headphones-Shareport-Monitoring%2Fdp%2FB07G74V1YP%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712353%26sr%3D8-97-spons%26psc%3D1&qualifier=1570712353&id=3129522668624288&widgetName=sp_atf_next,,$39.99,
"Betron B25 Noise Isolating in Ear Canal Headphones Earphones with Pure Sound and Powerful Bass for iPhone, iPad, iPod, Samsung Smartphones and Tablets (Black Without Remote)",4.3 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_2?ie=UTF8&adId=A0294461ZZB0PRYHG6LL&url=%2FBetron-Isolating-Headphones-Earphones-Smartphones%2Fdp%2FB00P89DXYI%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712353%26sr%3D8-98-spons%26psc%3D1&qualifier=1570712353&id=3129522668624288&widgetName=sp_atf_next,,$12.99,
Edifier H840 Audiophile Over-The-Ear Headphones - Hi-Fi Over-Ear Noise-Isolating Audiophile Closed Monitor Stereo Headphone - Black,4.5 out of 5 stars,749,https://www.amazon.com/Edifier-H840-Audiophile-Over-Headphones/dp/B013J7WUGC/ref=sr_1_99?keywords=headphones&qid=1570712353&sr=8-99,,$39.99,
"Bluetooth Headphones, Riwbox XBT-880 Wireless Bluetooth Headphones Over Ear with Microphone and Volume Control Wireless and Wired Foldable Headset for iPhone/iPad/PC/Cell Phones/TV (White&Gold)",4.3 out of 5 stars,345,https://www.amazon.com/Bluetooth-Headphones-Riwbox-Wireless-Microphone/dp/B07HCZV3ZG/ref=sr_1_100?keywords=headphones&qid=1570712353&sr=8-100,,$29.98,
"JBL JBLT500BTBLKAM On-Ear, Wireless Bluetooth Headphone, Black",4.4 out of 5 stars,94,https://www.amazon.com/JBL-JBLT500BTBLKAM-Wireless-Bluetooth-Headphone/dp/B07PGR1KF8/ref=sr_1_101?keywords=headphones&qid=1570712353&sr=8-101,,$49.95,
Beats EP On-Ear Headphones - White,3.8 out of 5 stars,830,https://www.amazon.com/Beats-EP-On-Ear-Headphones-White/dp/B01LYU9XZ2/ref=sr_1_102?keywords=headphones&qid=1570712353&sr=8-102,,,
"Otium Bluetooth Headphones, Best Wireless Earbuds IPX7 Waterproof Sports Earphones w/Mic HD Stereo Sweatproof in-Ear Earbuds Gym Running Workout 8 Hour Battery Noise Cancelling Headsets",4.0 out of 5 stars,"12,837",https://www.amazon.com/Headphones-Otium-Waterproof-Sweatproof-Cancelling/dp/B018APC4LE/ref=sr_1_103?keywords=headphones&qid=1570712353&sr=8-103,,$18.99,
"esonstyle Unicorn Kids Headphones, Over Ear with LED Glowing Cat Ears,Safe Wired Kids Headsets 85dB Volume Limited, Food Grade Silicone, 3.5mm Aux Jack.Cat-Inspired Headphones for Girls (multil color)",4.8 out of 5 stars,62,https://www.amazon.com/esonstyle-Headphones-Headsets-Silicone-Jack-Cat-Inspired/dp/B07SFDWCM8/ref=sr_1_104?keywords=headphones&qid=1570712353&sr=8-104,,$17.99,
"Skullcandy Crusher Bluetooth Wireless Over-Ear Headphone with Microphone, Noise Isolating Memory Foam, Adjustable and Immersive Stereo Haptic Bass, Rapid Charge 40-Hour Battery Life, Black",4.2 out of 5 stars,"2,438",https://www.amazon.com/Skullcandy-Bluetooth-Headphone-Microphone-Adjustable/dp/B01DWH77GC/ref=sr_1_105?keywords=headphones&qid=1570712353&sr=8-105,,$112.95,
"Skullcandy Riff Wireless On-Ear Headphones with Microphone, Bluetooth Wireless, Rapid Charge 10-Hour Battery Life, Foldable, Plush Ear Cushions with Durable Headband, Vice/Gray/Crimson",4.2 out of 5 stars,109,https://www.amazon.com/Skullcandy-Wireless-Headphones-Microphone-Bluetooth/dp/B07HBCNRMJ/ref=sr_1_106?keywords=headphones&qid=1570712353&sr=8-106,,$42.95,$49.99
"AILIHEN A80 Bluetooth Wireless Headphones Over Ear with Mic Hi-Fi Stereo Wired Foldable Headsets, Soft Earpads, Support with TF Card/MP3 Mode, 25H Playtime for Travel TV PC Cellphone (Rose Gold)",4.8 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A03539413V6PV2RV51LGG&url=%2FAILIHEN-Bluetooth-Wireless-Headphones-Cellphone%2Fdp%2FB07S5J8TXX%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712353%26sr%3D8-107-spons%26psc%3D1&qualifier=1570712353&id=3129522668624288&widgetName=sp_mtf,,$25.98,
"Wicked Audio Artifact — Over Ear Headphones with Enhanced Bass — Large Comfortable Ear Cups, Noise Isolating Headphones — Loud and Proud — White Headphones",4.6 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_2?ie=UTF8&adId=A07086133FTIL90JFLJAR&url=%2FWicked-Audio-Artifact-Headphones-Enhanced%2Fdp%2FB0755MNV5D%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712353%26sr%3D8-108-spons%26psc%3D1&qualifier=1570712353&id=3129522668624288&widgetName=sp_mtf,,$29.99,
"Noise Cancelling Headphones, Utaxo Bluetooth Headphones with Mic Wireless Headphones Over Ear [2019 Upgraded] Hi-Fi Sound/Deep Bass, Quick Charge 30H Playtime for Travel Work TV PC Cellphone",4.9 out of 5 stars,258,https://www.amazon.com/Cancelling-Headphones-Utaxo-Bluetooth-Cellphone/dp/B07VL21V9M/ref=sr_1_109?keywords=headphones&qid=1570712353&sr=8-109,,$89.99,
"(2 Pack) Aux Headphones/Earphones/Earbuds,3.5mm Aux Wired in-Ear Headphones with Mic and Remote Control Compatible with Galaxy S9 S8 S7 S6 S5 Edge + Note 5 6 7 8 9 and More Android Devices(Black)",5.0 out of 5 stars,16,https://www.amazon.com/Headphones-Earphones-Earbuds-Control-Compatible/dp/B07YHJGZVY/ref=sr_1_110?keywords=headphones&qid=1570712353&sr=8-110,,$9.99,
"Alltrum Over-Ear Headphones,Hi-Fi Stereo Headset,Adjustable Headsets for Traveling/Sports/Relaxation,Foldable Headphones with Microphone and Music Playback for Most of Smartphones,red in Black",4.8 out of 5 stars,121,https://www.amazon.com/Alltrum-Headphones-Adjustable-Relaxation-Smartphones/dp/B07RXX4CW6/ref=sr_1_111?keywords=headphones&qid=1570712353&sr=8-111,,$29.97,
Wired Earbuds with Microphone and Volume Control - in Ear Headphones Wired Ear Buds - Earphones with Microphone Mic Extra Bass - Compatible with Apple iPhone Ipad Samsung Galaxy Sony 3.5mm,,,https://www.amazon.com/Wired-Earbuds-Microphone-Control-Headphones/dp/B07WS6SXQK/ref=sr_1_112?keywords=headphones&qid=1570712353&sr=8-112,,$9.99,
"Active Noise Cancelling Headphones - Bluetooth Headphones Wireless Over Ear Headphones with Mic Hi-Fi Sound Deep Bass, Fast Charge, 30 Hours Playtime for Work Travel",4.8 out of 5 stars,237,https://www.amazon.com/Active-Noise-Cancelling-Headphones-Bluetooth/dp/B07ST27CWP/ref=sr_1_113?keywords=headphones&qid=1570712353&sr=8-113,,$59.99,
Sennheiser HD 4.40 Around Ear Bluetooth Wireless Headphones (HD 4.40 BT),4.0 out of 5 stars,844,https://www.amazon.com/Sennheiser-HD-4-40-Headphones-BT/dp/B01MSZSJE9/ref=sr_1_114?keywords=headphones&qid=1570712353&sr=8-114,,$86.50,$99.95
Plugfones Basic Earplug-Earbud Hybrid - Noise Reducing Earphones - Yellow,3.9 out of 5 stars,470,https://www.amazon.com/Plugfones-Basic-Earplug-Earbud-Hybrid-Yellow/dp/B0083E7T7C/ref=sr_1_115?keywords=headphones&qid=1570712353&sr=8-115,,$14.95,
"S12 Earphones Headphones, Powerful Bass Driven Sound, 12mm Large Drivers, Ergonomic Design with Remote Control and Microphone (Black+White+Green+Pink 4pairs)",3.7 out of 5 stars,25,https://www.amazon.com/S12-Earphones-Headphones-Ergonomic-Microphone/dp/B07RZ87LTQ/ref=sr_1_116?keywords=headphones&qid=1570712353&sr=8-116,,$7.99,
Betron S2 Wireless Bluetooth Headphones on Ear Earphones with Bass Driven Sound,3.9 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A0623604SQB0XT0P9L8D&url=%2FBetron-S2-Bluetooth-Headphones-Earphones%2Fdp%2FB078C6FSN4%2Fref%3Dsr_1_117_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712353%26sr%3D8-117-spons%26psc%3D1&qualifier=1570712353&id=3129522668624288&widgetName=sp_btf,,$20.99,
"beyerdynamic DT 990 Pro 250 ohm Headphones, Gray, (459038)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_2?ie=UTF8&adId=A0488663XWIAZ5NTS9CM&url=%2Fbeyerdynamic-Over-Ear-Studio-Headphones-construction%2Fdp%2FB0011UB9CQ%2Fref%3Dsr_1_118_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712353%26sr%3D8-118-spons%26psc%3D1&qualifier=1570712353&id=3129522668624288&widgetName=sp_btf,,$133.00,
"Over Ear Headphone, Wired Premium Stereo Sound Headsets with 50mm Driver, Foldable Comfortable Headphones with Protein Earmuffs and Shareport for Recording Monitoring Podcast PC TV- with Mic (Silver)",4.4 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A077643127XH1TB60YXWU&url=%2FHeadphone-Comfortable-Headphones-Shareport-Monitoring%2Fdp%2FB07G74V1YP%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712357%26sr%3D8-113-spons%26psc%3D1&qualifier=1570712357&id=3276600373891929&widgetName=sp_atf_next,,$39.99,
Betron MK23 Earphones Noise Isolating in Ear Headphones with Microphone Bass Driven Sound Tangle-Free Flat Cable for Apple iPhone iPod iPad Samsung,4.2 out of 5 stars,Sponsored,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_2?ie=UTF8&adId=A02011661OSM9A2PMCLKF&url=%2FBetron-MK23-Headphones-Microphone-Tangle-Free%2Fdp%2FB07HLTDQ7B%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dheadphones%26qid%3D1570712357%26sr%3D8-114-spons%26psc%3D1&qualifier=1570712357&id=3276600373891929&widgetName=sp_atf_next,,$11.99,
JLab Audio Rewind Wireless Retro Headphones | Bluetooth 4.2 | 12 Hours Playtime | Custom EQ3 Sound | Music Controls | Noise Isolation | with Microphone | Throwback 80s 90s Design | Black,4.3 out of 5 stars,273,https://www.amazon.com/Headphones-Bluetooth-Isolation-Microphone-Throwback/dp/B07BTL786T/ref=sr_1_115?keywords=headphones&qid=1570712357&sr=8-115,,,
JBL T500 On-Ear Headphone in-Ear Headphone with One-Button Remote/Mic,4.6 out of 5 stars,39,https://www.amazon.com/JBL-T500-Headphone-One-Button-Remote/dp/B07PFLL2CY/ref=sr_1_116?keywords=headphones&qid=1570712357&sr=8-116,,$29.95,
